"","Group","Citation","Count","Tool_Type","Material_Type","Usage","Temperature","LAT","LONG"
"100","Aleut","1",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"101","Aleut","2",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"102","Aleut","3",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"103","Aleut","4",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"104","Aleut","5",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"105","Aleut","6",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"106","Aleut","7",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"107","Aleut","8",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"108","Aleut","9",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"109","Aleut","10",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"110","Aleut","11",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"111","Aleut","12",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"112","Aleut","13",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"113","Aleut","14",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"114","Aleut","15",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"115","Aleut","16",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"116","Aleut","17",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"117","Aleut","58",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"118","Aleut","59",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"119","Aleut","60",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"120","Aleut","61",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"121","Aleut","62",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"122","Aleut","49",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"123","Aleut","50",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"124","Aleut","51",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"125","Aleut","52",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"126","Aleut","53",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"127","Aleut","41",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"128","Aleut","42",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"129","Aleut","43",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"130","Aleut","44",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"131","Aleut","45",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"132","Aleut","46",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"133","Aleut","47",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"134","Aleut","48",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"135","Aleut","57",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"136","Aleut","54",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"137","Aleut","55",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"138","Aleut","56",0,NA,NA,NA,-5.900000095,-161.633283,55.59836219
"139","Alutiiq","Birket_Smith,_Kaj._1941._Early_Collections_from_the_Pacific_Eskimo._InEthnographical_Studies,_Published_on_the_Occasion_of_the_Centenary_of_the_Ethnographical_Deparment,_National_Museum,_ix,_261._Kobenhavn:_Gyldendal._https://ehrafworldcultures.yale.edu/document?id=na10_003.",1,"awl","ivory","Toolkit",-12.39999962,-147.608146,61.23836513
"140","Alutiiq","Birket_Smith,_Kaj._1953._The_Chugach_Eskimo._InNationalmuseets_Skrifter._Etnografisk_Raekke,_6:ix,_261._Kobenhavn:_Nationalmuseets_publikationsfond._https://ehrafworldcultures.yale.edu/document?id=na10_001.",1,"needle","unknown","Toolkit",-12.39999962,-147.608146,61.23836513
"141","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"142","Alutiiq","Birket_Smith,_Kaj._1941._Early_Collections_from_the_Pacific_Eskimo._InEthnographical_Studies,_Published_on_the_Occasion_of_the_Centenary_of_the_Ethnographical_Deparment,_National_Museum,_ix,_261._Kobenhavn:_Gyldendal._https://ehrafworldcultures.yale.edu/document?id=na10_003.",1,"needle","bone","Fishing",-12.39999962,-147.608146,61.23836513
"143","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"144","Alutiiq","Holmberg,_H._J._(Henrik_Johan),_Marvin_W._Falk,_and_Fritz_Jaensch._1985._The_Koniags._InHolmbergs_Ethnographic_Sketches,_v._1:35_61._Fairbanks:_University_of_Alaska_Press._https://ehrafworldcultures.yale.edu/document?id=na10_038.",1,"needle","bone","Clothing",-12.39999962,-147.608146,61.23836513
"145","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"146","Alutiiq","Birket_Smith,_Kaj._1953._The_Chugach_Eskimo._InNationalmuseets_Skrifter._Etnografisk_Raekke,_6:ix,_261._Kobenhavn:_Nationalmuseets_publikationsfond._https://ehrafworldcultures.yale.edu/document?id=na10_001.",1,"needle","unknown","Medical",-12.39999962,-147.608146,61.23836513
"147","Alutiiq","Holmberg,_H._J._(Henrik_Johan),_Marvin_W._Falk,_and_Fritz_Jaensch._1985._The_Koniags._InHolmbergs_Ethnographic_Sketches,_v._1:35_61._Fairbanks:_University_of_Alaska_Press._https://ehrafworldcultures.yale.edu/document?id=na10_038.",1,"needle","unknown","Tattooing",-12.39999962,-147.608146,61.23836513
"148","Alutiiq","Hrdlicka,_Ales._1975.The_Anthropology_of_Kodiak_Island._New_York:_AMS_Press._https://ehrafworldcultures.yale.edu/document?id=na10_007.",1,"needle","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"149","Alutiiq","Hrdlicka,_Ales._1975.The_Anthropology_of_Kodiak_Island._New_York:_AMS_Press._https://ehrafworldcultures.yale.edu/document?id=na10_007.",1,"needle","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"150","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"151","Alutiiq","Lantis,_Margaret._1938._The_Mythology_of_Kodiak_Island,_Alaska.The_Journal_of_American_Folk_LoreVol._51:_123_72._https://ehrafworldcultures.yale.edu/document?id=na10_005.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"152","Alutiiq","Hrdlicka,_Ales._1975.The_Anthropology_of_Kodiak_Island._New_York:_AMS_Press._https://ehrafworldcultures.yale.edu/document?id=na10_007.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"153","Alutiiq","Hrdlicka,_Ales._1975.The_Anthropology_of_Kodiak_Island._New_York:_AMS_Press._https://ehrafworldcultures.yale.edu/document?id=na10_007.",1,"needle","unknown","Tattooing",-12.39999962,-147.608146,61.23836513
"154","Alutiiq","Hrdlicka,_Ales._1975.The_Anthropology_of_Kodiak_Island._New_York:_AMS_Press._https://ehrafworldcultures.yale.edu/document?id=na10_007.",1,"needle","unknown","Toolkit",-12.39999962,-147.608146,61.23836513
"155","Alutiiq","Birket_Smith,_Kaj._1941._Early_Collections_from_the_Pacific_Eskimo._InEthnographical_Studies,_Published_on_the_Occasion_of_the_Centenary_of_the_Ethnographical_Deparment,_National_Museum,_ix,_261._Kobenhavn:_Gyldendal._https://ehrafworldcultures.yale.edu/document?id=na10_003.",1,"awl","metal","Toolkit",-12.39999962,-147.608146,61.23836513
"156","Alutiiq","Birket_Smith,_Kaj._1953._The_Chugach_Eskimo._InNationalmuseets_Skrifter._Etnografisk_Raekke,_6:ix,_261._Kobenhavn:_Nationalmuseets_publikationsfond._https://ehrafworldcultures.yale.edu/document?id=na10_001.",1,"needle","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"157","Alutiiq","Holmberg,_H._J._(Henrik_Johan),_Marvin_W._Falk,_and_Fritz_Jaensch._1985._The_Koniags._InHolmbergs_Ethnographic_Sketches,_v._1:35_61._Fairbanks:_University_of_Alaska_Press._https://ehrafworldcultures.yale.edu/document?id=na10_038.",1,"needle","metal","Clothing",-12.39999962,-147.608146,61.23836513
"158","Alutiiq","Birket_Smith,_Kaj._1941._Early_Collections_from_the_Pacific_Eskimo._InEthnographical_Studies,_Published_on_the_Occasion_of_the_Centenary_of_the_Ethnographical_Deparment,_National_Museum,_ix,_261._Kobenhavn:_Gyldendal._https://ehrafworldcultures.yale.edu/document?id=na10_003.",1,"needle","metal","Toolkit",-12.39999962,-147.608146,61.23836513
"159","Alutiiq","Birket_Smith,_Kaj._1953._The_Chugach_Eskimo._InNationalmuseets_Skrifter._Etnografisk_Raekke,_6:ix,_261._Kobenhavn:_Nationalmuseets_publikationsfond._https://ehrafworldcultures.yale.edu/document?id=na10_001.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"160","Alutiiq","Holmberg,_H._J._(Henrik_Johan),_Marvin_W._Falk,_and_Fritz_Jaensch._1985._The_Koniags._InHolmbergs_Ethnographic_Sketches,_v._1:35_61._Fairbanks:_University_of_Alaska_Press._https://ehrafworldcultures.yale.edu/document?id=na10_038.",1,"needle","metal","Baskets",-12.39999962,-147.608146,61.23836513
"161","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"needle","unknown","Tattooing",-12.39999962,-147.608146,61.23836513
"162","Alutiiq","1",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"163","Alutiiq","2",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"164","Alutiiq","3",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"165","Alutiiq","4",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"166","Alutiiq","5",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"167","Alutiiq","6",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"168","Alutiiq","7",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"169","Alutiiq","8",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"170","Alutiiq","9",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"171","Alutiiq","10",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"172","Alutiiq","11",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"173","Alutiiq","12",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"174","Alutiiq","13",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"175","Alutiiq","14",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"176","Alutiiq","15",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"177","Alutiiq","16",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"178","Alutiiq","17",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"179","Alutiiq","18",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"180","Alutiiq","19",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"181","Alutiiq","20",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"182","Alutiiq","21",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"183","Alutiiq","22",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"184","Alutiiq","23",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"185","Alutiiq","24",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"186","Alutiiq","25",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"187","Alutiiq","26",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"188","Alutiiq","27",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"189","Alutiiq","28",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"190","Alutiiq","29",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"191","Alutiiq","30",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"192","Alutiiq","31",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"193","Alutiiq","32",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"194","Alutiiq","33",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"195","Alutiiq","34",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"196","Alutiiq","35",0,NA,NA,NA,-12.39999962,-147.608146,61.23836513
"197","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","bone","Toolkit",-12.39999962,-147.608146,61.23836513
"198","Alutiiq","Clark,_Donald_Woodforde._1974._Koniag_Prehistory:_Archaeological_Investigations_at_Late_Prehistoric_Sites_on_Kodiak_Island,_Alaska._InTübinger_Monographien_Zur_Urgeschichte,_ix,_271._Stuttgart:_W._Kohlhammer._https://ehrafworldcultures.yale.edu/document?id=na10_008.",1,"awl","slate","Toolkit",-12.39999962,-147.608146,61.23836513
"199","Assiniboine","2",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"200","Assiniboine","3",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"201","Assiniboine","4",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"202","Assiniboine","6",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"203","Assiniboine","7",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"204","Assiniboine","8",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"205","Assiniboine","5",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"206","Assiniboine","10",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"207","Assiniboine","11",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"208","Assiniboine","12",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"209","Assiniboine","9",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"210","Assiniboine","1",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"211","Assiniboine","15",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"212","Assiniboine","16",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"213","Assiniboine","17",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"214","Assiniboine","18",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"215","Assiniboine","19",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"216","Assiniboine","20",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"217","Assiniboine","21",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"218","Assiniboine","Kennedy,_Dan,_and_James_R._Stevens._1972.Recollections_of_an_Assiniboine_Chief._Toronto:_McClelland_and_Stewart._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_014.",1,"needle","bone","Shoes",-17.79999924,-111.0859358,49.33764691
"219","Assiniboine","Lowie,_Robert_Harry._1909._The_Assiniboine._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_IV:1_270._New_York:_The_Trustees._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_017.",1,"awl","unknown","Belief ",-17.79999924,-111.0859358,49.33764691
"220","Assiniboine","Lowie,_Robert_Harry._1909._The_Assiniboine._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_IV:1_270._New_York:_The_Trustees._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_017.",1,"awl","unknown","Belief ",-17.79999924,-111.0859358,49.33764691
"221","Assiniboine","Denig,_Edwin_Thompson._1961._Of_the_Assiniboines._InFive_Indian_Tribes_of_the_Upper_Missouri?;_Sioux,_Arickaras,_Assiniboines,_Crees,_Crows,_Edited_and_with_an_Introd._by_John_C._Ewers,_63_98._Norman:_University_of_Oklahoma_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_012.",1,"awl","bone","Clothing",-17.79999924,-111.0859358,49.33764691
"222","Assiniboine","13",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"223","Assiniboine","14",0,NA,NA,NA,-17.79999924,-111.0859358,49.33764691
"224","Assiniboine","Ray,_Arthur_J._1974.Indians_in_the_Fur_Trade:_Their_Role_as_Trappers,_Hunters,_and_Middlemen_in_the_Lands_Southwest_of_Hudson_Bay,_1660_1870._Toronto:_University_of_Toronto_Press._https://ehrafworldcultures.yale.edu/document?id=nf04_023.",1,"needle","unknown","Toolkit",-17.79999924,-111.0859358,49.33764691
"225","Assiniboine","Denig,_Edwin_Thompson,_and_J._N._B._(John_Napoleon_Brinton)_Hewitt._1930.Indian_Tribes_of_the_Upper_Missouri._Washington_D.C.:_Government_Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_005.",1,"awl","bone","Toolkit",-17.79999924,-111.0859358,49.33764691
"226","Assiniboine","Denig,_Edwin_Thompson,_and_J._N._B._(John_Napoleon_Brinton)_Hewitt._1930.Indian_Tribes_of_the_Upper_Missouri._Washington_D.C.:_Government_Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_005.",1,"awl","bone","Toolkit",-17.79999924,-111.0859358,49.33764691
"227","Assiniboine","Rodnick,_David,_and_United_States._Bureau_Of_Indian_Affairs._1938.The_Fort_Belknap_Assiniboine_of_Montana._Philadelphia:_s.n._._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_025.",1,"awl","bone","Toolkit",-17.79999924,-111.0859358,49.33764691
"228","Assiniboine","Denig,_Edwin_Thompson,_and_J._N._B._(John_Napoleon_Brinton)_Hewitt._1930.Indian_Tribes_of_the_Upper_Missouri._Washington_D.C.:_Government_Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_005.",1,"awl","unknown","Clothing",-17.79999924,-111.0859358,49.33764691
"229","Assiniboine","Lowie,_Robert_Harry._1909._The_Assiniboine._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_IV:1_270._New_York:_The_Trustees._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_017.",1,"awl","unknown","Storytelling",-17.79999924,-111.0859358,49.33764691
"230","Assiniboine","Lowie,_Robert_Harry._1909._The_Assiniboine._InAnthropological_Papers_of_the_American_Museum_of_Natural_History,_IV:1_270._New_York:_The_Trustees._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_017.",1,"awl","unknown","Storytelling",-17.79999924,-111.0859358,49.33764691
"231","Assiniboine","Ray,_Arthur_J._1974.Indians_in_the_Fur_Trade:_Their_Role_as_Trappers,_Hunters,_and_Middlemen_in_the_Lands_Southwest_of_Hudson_Bay,_1660_1870._Toronto:_University_of_Toronto_Press._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_023.",1,"awl","unknown","Trading",-17.79999924,-111.0859358,49.33764691
"232","Assiniboine","Denig,_Edwin_Thompson,_and_J._N._B._(John_Napoleon_Brinton)_Hewitt._1930.Indian_Tribes_of_the_Upper_Missouri._Washington_D.C.:_Government_Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_005.",1,"awl","bone","Toolkit",-17.79999924,-111.0859358,49.33764691
"233","Assiniboine","Denig,_Edwin_Thompson,_and_J._N._B._(John_Napoleon_Brinton)_Hewitt._1930.Indian_Tribes_of_the_Upper_Missouri._Washington_D.C.:_Government_Printing_Office._https://ehrafworldcultures_yale_edu.libproxy.uwyo.edu/document?id=nf04_005.",1,"awl","unknown","Storytelling",-17.79999924,-111.0859358,49.33764691
